round_num,start,freeze_end,end,official_end,winner,reason,bomb_plant,bomb_site,CT_team_clan_name,T_team_clan_name,winner_clan_name,CT_team_current_equip_value,T_team_current_equip_value,ct_losing_streak,t_losing_streak,CT_buy_type,T_buy_type,5v4_advantage,demo_file_name
16,151525,152805,160493,160813,t,ct_killed,159246,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,19400,22950,1,0,Semi-Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
17,160813,162093,167205,167525,t,ct_killed,166291,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,1500,24850,2,0,Full Eco,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
18,167525,170725,178085,178405,ct,time_ran_out,,not_planted,Team Spirit,Natus Vincere,Team Spirit,22950,28350,3,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
19,178405,182523,185407,185727,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,25750,24950,1,1,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
20,185727,187007,193382,193702,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,28450,6100,0,2,Full Buy,Semi-Eco,ct,natus-vincere-vs-spirit-m2-dust2.dem
21,193702,197853,204490,204810,t,ct_killed,,not_planted,Team Spirit,Natus Vincere,Natus Vincere,29600,25900,0,3,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
22,204810,206090,214584,214904,t,ct_killed,212127,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,29250,21150,1,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
23,214904,216184,222239,222559,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,14200,24950,2,0,Semi-Buy,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
24,222559,223839,228931,229475,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,20850,11550,0,1,Full Buy,Semi-Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
25,229475,230755,237146,237466,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,27750,27250,1,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
26,237466,241415,245431,245751,t,ct_killed,245285,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,29750,27150,0,2,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
27,245751,247031,253543,254087,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,31150,28750,1,0,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
28,254087,255367,263771,264091,t,ct_killed,261413,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,29050,26550,1,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m2-dust2.dem
29,264091,267933,275293,275613,ct,time_ran_out,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,30050,27850,2,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
30,275613,276893,284024,284024,t,ct_killed,283030,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,32250,27950,0,1,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m2-dust2.dem
1,1,1260,5911,6231,t,ct_killed,3648,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,4200,6300,0,0,Pistol,Pistol,t,natus-vincere-vs-spirit-m3-nuke.dem
2,6231,7511,16032,16352,t,bomb_exploded,13408,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,10400,18200,2,0,Semi-Buy,Semi-Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
3,16352,17632,25315,25635,t,ct_killed,24108,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,18450,22350,3,0,Semi-Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
4,25635,26915,34628,34948,t,bomb_exploded,32004,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,7350,23750,4,0,Semi-Eco,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
5,34948,38224,40660,40980,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,27550,24650,5,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
6,40980,42260,48009,48329,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,28250,25000,3,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
7,48329,49609,52008,52328,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,28550,4200,2,2,Full Buy,Full Eco,t,natus-vincere-vs-spirit-m3-nuke.dem
8,52328,53608,59642,59962,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,29600,22850,1,3,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
9,59962,61242,65730,66050,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,30550,5000,0,4,Full Buy,Semi-Eco,t,natus-vincere-vs-spirit-m3-nuke.dem
10,66050,69688,75262,75582,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,31250,25300,0,5,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
11,75582,76862,81396,81716,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,30850,11550,0,6,Full Buy,Semi-Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
12,81716,82996,89133,89677,t,ct_killed,87638,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,31050,24400,0,7,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
13,89677,104159,107148,107468,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,4700,4950,1,1,Pistol,Pistol,t,natus-vincere-vs-spirit-m3-nuke.dem
14,107468,108748,111565,111885,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,20600,1800,0,2,Full Buy,Full Eco,t,natus-vincere-vs-spirit-m3-nuke.dem
15,111885,113165,120331,120651,t,ct_killed,,not_planted,Natus Vincere,Team Spirit,Team Spirit,25050,22750,0,3,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
16,120651,121931,128305,128625,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,18900,23750,1,1,Semi-Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
17,128625,131825,138726,139046,t,ct_killed,138048,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,24900,4500,0,2,Full Buy,Full Eco,t,natus-vincere-vs-spirit-m3-nuke.dem
18,139046,142498,151091,151411,t,bomb_exploded,148467,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,10350,25500,1,0,Semi-Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
19,151411,152691,159054,159374,t,ct_killed,157610,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,5100,26000,2,0,Semi-Eco,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
20,159374,162918,165863,166183,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,22400,25400,3,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
21,166183,167463,174216,174536,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,25950,25200,1,1,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
22,174536,175816,184592,184912,t,ct_killed,182847,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,25950,24100,0,2,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
23,184912,186192,193552,193872,ct,time_ran_out,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,15150,24600,1,0,Semi-Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
24,193872,195152,201902,202446,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,28900,16950,0,1,Full Buy,Semi-Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
25,202446,206180,214839,215159,t,ct_killed,212712,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,30100,26450,1,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
26,215159,216439,222371,222691,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,28950,28050,2,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
27,222691,223971,229401,229945,ct,bomb_defused,227804,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,31950,28050,0,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
28,229945,233836,239501,239821,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,29850,25200,1,1,Full Buy,Full Buy,t,natus-vincere-vs-spirit-m3-nuke.dem
29,239821,241101,248678,248998,t,ct_killed,247302,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,31250,25000,0,2,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
30,248998,250278,255327,255327,t,ct_killed,253634,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,30850,25600,1,0,Full Buy,Full Buy,ct,natus-vincere-vs-spirit-m3-nuke.dem
1,1,1264,6260,6580,t,ct_killed,4280,bombsite_b,Team Spirit,Astralis,Astralis,4300,4550,0,0,Pistol,Pistol,t,spirit-vs-astralis-m1-nuke.dem
2,6580,7860,12027,12347,t,ct_killed,10297,bombsite_b,Team Spirit,Astralis,Astralis,10550,18000,2,0,Semi-Buy,Semi-Buy,ct,spirit-vs-astralis-m1-nuke.dem
3,12347,13627,23090,23410,t,bomb_exploded,20466,bombsite_b,Team Spirit,Astralis,Astralis,4650,23000,3,0,Full Eco,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
4,23410,24690,32050,32370,ct,time_ran_out,,not_planted,Team Spirit,Astralis,Team Spirit,26450,26500,4,0,Full Buy,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
5,32370,33650,39446,39766,t,ct_killed,39102,bombsite_b,Team Spirit,Astralis,Astralis,28200,26750,2,1,Full Buy,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
6,39766,43350,50100,50420,t,ct_killed,47765,bombsite_b,Team Spirit,Astralis,Astralis,7750,25500,3,0,Semi-Eco,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
7,50420,54688,61143,61463,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,25250,27450,4,0,Full Buy,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
8,61463,62743,66215,66535,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,26550,19300,2,1,Full Buy,Semi-Buy,ct,spirit-vs-astralis-m1-nuke.dem
9,66535,67815,70531,70851,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,28600,2200,1,2,Full Buy,Full Eco,t,spirit-vs-astralis-m1-nuke.dem
10,70851,74528,77797,78117,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,29200,21800,0,3,Full Buy,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
11,78117,79397,84322,84642,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,30250,5400,0,4,Full Buy,Semi-Eco,t,spirit-vs-astralis-m1-nuke.dem
12,84642,85922,88576,89120,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,31650,24600,0,5,Full Buy,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
13,89120,103488,108332,108652,t,bomb_exploded,105708,bombsite_b,Astralis,Team Spirit,Team Spirit,4250,4200,1,1,Pistol,Pistol,t,spirit-vs-astralis-m1-nuke.dem
14,108652,109932,118936,119256,t,bomb_exploded,116312,bombsite_b,Astralis,Team Spirit,Team Spirit,10500,21150,2,0,Semi-Buy,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
15,119256,120536,126813,127133,t,ct_killed,126027,bombsite_b,Astralis,Team Spirit,Team Spirit,6650,23500,3,0,Semi-Eco,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
16,127133,130592,135377,135697,t,ct_killed,132878,bombsite_b,Astralis,Team Spirit,Team Spirit,26350,24900,4,0,Full Buy,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
17,135697,139348,145893,146213,t,ct_killed,,not_planted,Astralis,Team Spirit,Team Spirit,20350,27650,5,0,Full Buy,Full Buy,t,spirit-vs-astralis-m1-nuke.dem
18,146213,147493,153972,153972,t,ct_killed,,not_planted,Astralis,Team Spirit,Team Spirit,19350,25300,6,0,Semi-Buy,Full Buy,ct,spirit-vs-astralis-m1-nuke.dem
1,1,1266,7997,8317,t,ct_killed,6477,bombsite_b,Astralis,Team Spirit,Team Spirit,4350,4650,0,0,Pistol,Pistol,t,spirit-vs-astralis-m2-dust2-p1.dem
2,8317,9597,17459,17779,ct,bomb_defused,15049,bombsite_b,Astralis,Team Spirit,Astralis,10250,19750,2,0,Semi-Buy,Semi-Buy,ct,spirit-vs-astralis-m2-dust2-p1.dem
1,7,1692,6921,7241,ct,t_killed,,not_planted,Astralis,Team Spirit,Astralis,24800,13500,0,0,Pistol,Pistol,t,spirit-vs-astralis-m2-dust2-p2.dem
2,7241,8521,12127,12447,ct,t_killed,,not_planted,Astralis,Team Spirit,Astralis,22100,1500,0,2,Full Buy,Full Eco,ct,spirit-vs-astralis-m2-dust2-p2.dem
3,12447,13727,22006,22326,t,bomb_exploded,19382,bombsite_b,Astralis,Team Spirit,Team Spirit,27500,22300,0,3,Full Buy,Full Buy,t,spirit-vs-astralis-m2-dust2-p2.dem
4,22326,26339,34572,34892,t,bomb_exploded,31948,bombsite_b,Astralis,Team Spirit,Team Spirit,28800,23450,1,1,Full Buy,Full Buy,t,spirit-vs-astralis-m2-dust2-p2.dem
5,34892,36172,43466,43786,t,bomb_exploded,40842,bombsite_b,Astralis,Team Spirit,Team Spirit,6300,27150,2,0,Semi-Eco,Full Buy,ct,spirit-vs-astralis-m2-dust2-p2.dem
6,43786,45066,52426,52746,ct,time_ran_out,,not_planted,Astralis,Team Spirit,Astralis,26250,27250,3,0,Full Buy,Full Buy,t,spirit-vs-astralis-m2-dust2-p2.dem
7,52746,54026,59940,60260,t,bomb_exploded,57316,bombsite_b,Astralis,Team Spirit,Team Spirit,24550,23950,1,1,Full Buy,Full Buy,t,spirit-vs-astralis-m2-dust2-p2.dem
8,60260,63533,72273,72593,t,bomb_exploded,69649,bombsite_b,Astralis,Team Spirit,Team Spirit,23150,21750,2,0,Full Buy,Full Buy,ct,spirit-vs-astralis-m2-dust2-p2.dem
9,72593,73873,80076,80396,t,ct_killed,78157,bombsite_b,Astralis,Team Spirit,Team Spirit,22200,26350,3,0,Full Buy,Full Buy,t,spirit-vs-astralis-m2-dust2-p2.dem
10,80396,84257,90410,90954,t,ct_killed,,not_planted,Astralis,Team Spirit,Team Spirit,21250,27550,4,0,Full Buy,Full Buy,ct,spirit-vs-astralis-m2-dust2-p2.dem
11,90954,105123,108468,108788,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,4950,4650,1,1,Full Eco,Full Eco,t,spirit-vs-astralis-m2-dust2-p2.dem
12,108788,110068,115256,115576,ct,bomb_defused,113857,bombsite_b,Team Spirit,Astralis,Team Spirit,20300,9850,0,2,Full Buy,Semi-Eco,ct,spirit-vs-astralis-m2-dust2-p2.dem
13,115576,116856,121447,121767,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,27850,18400,0,3,Pistol,Pistol,t,spirit-vs-astralis-m2-dust2-p2.dem
14,121767,123047,126926,127246,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,28000,5050,0,4,Full Buy,Semi-Eco,t,spirit-vs-astralis-m2-dust2-p2.dem
15,127246,130713,137718,137718,ct,t_killed,,not_planted,Team Spirit,Astralis,Team Spirit,30850,26550,0,5,Full Buy,Full Buy,ct,spirit-vs-astralis-m2-dust2-p2.dem
1,1,1263,9171,9491,t,bomb_exploded,6547,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,4000,4400,0,0,Pistol,Pistol,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
2,9491,10771,18981,19301,t,bomb_exploded,16357,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,10750,17250,2,0,Semi-Buy,Semi-Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
3,19301,40394,47827,48147,t,ct_killed,45672,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,11800,21150,3,0,Semi-Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
4,48147,49427,56787,57107,ct,time_ran_out,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,27300,25850,4,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
5,57107,60803,70066,70386,t,ct_killed,67681,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,22800,26750,2,1,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
6,70386,71666,77858,78178,t,ct_killed,75774,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,3650,27550,3,0,Full Eco,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
7,78178,79458,87178,87498,t,bomb_exploded,84554,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,25700,28250,4,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
8,87498,88778,96138,96458,ct,time_ran_out,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,8350,28250,5,0,Semi-Eco,Full Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
9,96458,100131,106647,106967,t,bomb_exploded,104023,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,28800,27750,3,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
10,106967,110699,118059,118379,ct,time_ran_out,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,28650,27850,4,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
11,118379,119659,126330,126650,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,19550,24450,2,1,Semi-Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
12,126650,130543,135740,136284,t,ct_killed,133697,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,28200,14750,1,2,Full Buy,Semi-Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
13,136284,150120,156209,156529,t,ct_killed,154343,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,4000,4550,1,1,Pistol,Pistol,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
14,156529,157809,161162,161482,t,ct_killed,,not_planted,The MongolZ,Eternal Fire,Eternal Fire,1200,18900,2,0,Full Eco,Semi-Buy,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
15,161482,162762,167715,168035,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,23400,23650,3,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
16,168035,169315,176062,176382,ct,bomb_defused,173927,bombsite_b,The MongolZ,Eternal Fire,The MongolZ,24950,18400,1,1,Full Buy,Semi-Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
17,176382,179983,184986,185306,t,bomb_exploded,182362,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,28950,8700,0,2,Full Buy,Semi-Eco,t,the-mongolz-vs-eternal-fire-m1-anubis.dem
18,185306,188849,194945,195265,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,18850,26650,1,0,Semi-Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
19,195265,196545,201267,201587,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,28950,12500,0,1,Full Buy,Semi-Buy,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
20,201587,202867,204672,204672,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,31100,9000,0,2,Full Buy,Semi-Eco,ct,the-mongolz-vs-eternal-fire-m1-anubis.dem
1,1,1264,5898,6218,t,ct_killed,3809,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,4300,5300,0,0,Pistol,Pistol,t,the-mongolz-vs-eternal-fire-m2-mirage-p1.dem
1,8,1618,4459,4779,t,ct_killed,3253,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,11700,19400,0,0,Pistol,Pistol,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
2,4779,6059,11345,11665,t,ct_killed,,not_planted,Eternal Fire,The MongolZ,The MongolZ,2400,23500,3,0,Full Eco,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
3,11665,12945,17749,18069,t,ct_killed,17371,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,27000,27550,4,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
4,18069,19349,27187,27507,t,bomb_exploded,24563,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,10500,27350,5,0,Semi-Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
5,27507,30707,37207,37527,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,26350,27350,6,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
6,37527,38807,42074,42394,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,28700,27250,3,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
7,42394,43674,47082,47402,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,30350,10600,2,2,Full Buy,Semi-Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
8,47402,50698,55595,55915,t,ct_killed,53322,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,30750,25950,1,3,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
9,55915,57195,63006,63326,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,24850,26250,2,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
10,63326,64606,72566,72886,t,ct_killed,70520,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,28100,11150,0,2,Full Buy,Semi-Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
11,72886,74166,81396,81940,t,ct_killed,79637,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,14900,23850,1,0,Semi-Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
12,81940,96288,103363,103683,ct,bomb_defused,101318,bombsite_b,The MongolZ,Eternal Fire,The MongolZ,4000,4200,1,1,Full Eco,Full Eco,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
13,103683,104963,108758,109078,ct,bomb_defused,107183,bombsite_b,The MongolZ,Eternal Fire,The MongolZ,22400,14950,0,2,Pistol,Pistol,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
14,109078,112278,118260,118580,t,ct_killed,116877,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,28850,17000,0,3,Full Buy,Semi-Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
15,118580,119860,127583,127903,t,ct_killed,125915,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,10350,27750,1,1,Semi-Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
16,127903,129183,137067,137387,t,bomb_exploded,134443,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,1400,29250,2,0,Full Eco,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
17,137387,140970,147296,147616,t,ct_killed,145482,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,27750,28150,3,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
18,147616,148896,157682,158002,t,bomb_exploded,155058,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,8850,28250,4,0,Semi-Eco,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
19,158002,159282,166212,166531,t,ct_killed,,not_planted,The MongolZ,Eternal Fire,Eternal Fire,29300,28350,5,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
20,166531,169996,176912,177232,t,bomb_exploded,174288,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,22900,28450,6,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
21,177232,178512,182955,183275,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,29500,27750,7,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
22,183275,184555,193694,194014,t,bomb_exploded,191070,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,31850,27650,3,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
23,194014,195294,203438,203982,ct,bomb_defused,201769,bombsite_b,The MongolZ,Eternal Fire,The MongolZ,28800,27950,4,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
24,203982,205262,208336,208656,t,ct_killed,208162,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,29250,27250,1,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
25,208656,209936,216671,216991,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,30100,27550,2,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
26,216991,218271,224060,224604,t,ct_killed,222677,bombsite_b,The MongolZ,Eternal Fire,Eternal Fire,32500,29700,0,1,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
27,224604,228708,234887,235207,t,ct_killed,234111,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,30550,27250,1,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
28,235207,236487,243917,244237,ct,bomb_defused,241731,bombsite_b,Eternal Fire,The MongolZ,Eternal Fire,32400,27950,2,0,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
29,244237,248330,252803,253347,t,ct_killed,251551,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,31850,28250,0,1,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
30,253347,254627,263248,263568,t,bomb_exploded,260624,bombsite_b,Eternal Fire,The MongolZ,The MongolZ,30850,27450,1,1,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
31,263568,264848,267848,268168,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,32300,29700,2,0,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
32,268168,271824,276465,277009,ct,t_killed,,not_planted,Eternal Fire,The MongolZ,Eternal Fire,32700,26200,0,1,Full Buy,Full Buy,t,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
33,277009,278289,285246,285566,ct,t_killed,,not_planted,The MongolZ,Eternal Fire,The MongolZ,31200,27650,1,1,Full Buy,Full Buy,ct,the-mongolz-vs-eternal-fire-m2-mirage-p2.dem
